timestamp,station_code,weather_type,severity,temperature,humidity,wind_speed,visibility_km
2025-09-03 04:00:00,KPU,Dense_Fog,low,27,82,10,6
2025-09-03 04:00:00,ESS,Dense_Fog,low,15,59,21,2
2025-09-03 04:00:00,UKW,Light_Rain,medium,17,55,22,6
2025-09-03 04:00:00,JDI,Dense_Fog,low,34,78,8,4
2025-09-03 04:00:00,XGO,Clear,low,32,81,18,10
2025-09-03 04:00:00,OXM,Light_Rain,low,41,49,7,6
2025-09-03 04:00:00,EFT,Clear,low,37,60,15,10
2025-09-03 04:00:00,PWY,Light_Rain,medium,18,67,23,6
2025-09-03 04:00:00,WTN,Clear,low,35,86,15,10
2025-09-03 04:00:00,MFG,Light_Rain,low,28,60,22,3
2025-09-03 04:00:00,IVA,Heavy_Rain,medium,26,30,9,3
2025-09-03 04:00:00,QUJ,Dense_Fog,low,45,84,6,1
2025-09-03 04:00:00,TDR,Dense_Fog,low,27,54,17,1
2025-09-03 04:00:00,EEF,Clear,low,15,33,19,10
2025-09-03 04:00:00,IMO,Heavy_Rain,low,27,39,25,3
2025-09-03 04:00:00,QFP,Clear,low,33,38,18,10
2025-09-03 04:00:00,YGR,Clear,low,17,50,6,10
2025-09-03 04:00:00,LBB,Heatwave,medium,45,41,9,6
2025-09-03 04:00:00,ZAR,Heatwave,low,50,31,17,7
2025-09-03 04:00:00,PJA,Light_Rain,medium,26,85,24,2
2025-09-03 04:00:00,JQY,Dense_Fog,medium,25,73,25,4
2025-09-03 04:00:00,YQM,Light_Rain,low,41,69,8,2
2025-09-03 04:00:00,FFP,Dense_Fog,medium,45,40,17,2
2025-09-03 04:00:00,TXT,Clear,low,18,89,24,10
2025-09-03 04:00:00,XMG,Clear,low,29,88,16,10
2025-09-03 04:00:00,EXX,Heavy_Rain,medium,42,42,9,8
2025-09-03 04:00:00,UNA,Clear,low,38,88,19,10
2025-09-03 04:00:00,BPA,Clear,low,31,55,19,10
2025-09-03 04:00:00,UND,Light_Rain,low,37,59,5,1
2025-09-03 04:00:00,GNC,Clear,low,16,69,25,10
2025-09-03 04:00:00,NCQ,Dense_Fog,medium,29,77,9,7
2025-09-03 04:00:00,YRO,Dense_Fog,low,17,89,8,6
2025-09-03 04:00:00,XUW,Clear,low,37,33,15,10
2025-09-03 04:00:00,WHV,Clear,low,38,74,15,10
2025-09-03 04:00:00,ZOB,Light_Rain,medium,40,54,13,3
2025-09-03 04:00:00,QPZ,Dense_Fog,medium,42,82,17,8
2025-09-03 04:00:00,WKK,Clear,low,30,32,16,10
2025-09-03 04:00:00,TUJ,Light_Rain,medium,32,31,24,2
2025-09-03 04:00:00,LNT,Clear,low,39,75,15,10
2025-09-03 04:00:00,AWS,Clear,low,26,31,21,10
2025-09-03 04:00:00,VZB,Clear,low,15,41,20,10
2025-09-03 04:00:00,UBV,Clear,low,25,34,7,10
2025-09-03 04:00:00,BCN,Clear,low,40,49,10,10
2025-09-03 04:00:00,MQV,Dense_Fog,low,15,46,12,3
2025-09-03 04:00:00,HGD,Clear,low,20,57,10,10
2025-09-03 04:00:00,OMD,Light_Rain,high,19,73,10,4
2025-09-03 04:00:00,VYY,Light_Rain,medium,22,50,17,3
2025-09-03 04:00:00,ROO,Light_Rain,medium,42,87,9,5
2025-09-03 04:00:00,VJX,Clear,low,37,38,20,10
2025-09-03 04:00:00,PAH,Clear,low,27,76,19,10
2025-09-03 04:00:00,XFO,Dense_Fog,medium,37,53,22,8
2025-09-03 04:00:00,QXU,Light_Rain,medium,33,67,5,4
2025-09-03 04:00:00,RRG,Dense_Fog,low,40,72,9,3
2025-09-03 04:00:00,GFA,Light_Rain,low,30,59,15,8
2025-09-03 04:00:00,CKK,Clear,low,45,84,19,10
2025-09-03 04:00:00,ZSY,Clear,low,35,81,5,10
2025-09-03 04:00:00,PMW,Clear,low,24,88,13,10
2025-09-03 04:00:00,MZQ,Light_Rain,low,37,88,9,3
2025-09-03 04:00:00,WEQ,Clear,low,18,76,9,10
2025-09-03 04:00:00,ZYP,Clear,low,32,31,19,10
2025-09-03 04:00:00,KHT,Light_Rain,medium,26,48,25,1
2025-09-03 04:00:00,ICD,Light_Rain,low,45,86,23,8
2025-09-03 04:00:00,OVZ,Dense_Fog,medium,42,41,14,6
2025-09-03 04:00:00,QDS,Clear,low,22,30,22,10
2025-09-03 04:00:00,UCA,Clear,low,35,75,16,10
2025-09-03 04:00:00,DSO,Dense_Fog,high,31,78,12,6
2025-09-03 04:00:00,CGX,Clear,low,31,61,18,10
2025-09-03 04:00:00,EHT,Clear,low,30,85,22,10
2025-09-03 04:00:00,LTC,Clear,low,38,65,14,10
2025-09-03 04:00:00,XHL,Clear,low,23,83,5,10
2025-09-03 04:00:00,PQN,Heavy_Rain,low,29,83,17,3
2025-09-03 04:00:00,DQD,Light_Rain,low,18,32,15,2
2025-09-03 04:00:00,VKX,Dense_Fog,low,43,62,18,1
2025-09-03 04:00:00,EWT,Light_Rain,low,33,30,6,4
2025-09-03 04:00:00,PPB,Clear,low,22,37,14,10
2025-09-03 04:00:00,ZWM,Dense_Fog,medium,21,50,20,8
2025-09-03 04:00:00,IKD,Clear,low,28,55,21,10
2025-09-03 04:00:00,DKQ,Clear,low,20,44,22,10
2025-09-03 04:00:00,XGL,Dense_Fog,medium,45,85,25,3
2025-09-03 04:00:00,SYR,Clear,low,38,68,20,10
2025-09-03 04:00:00,KEB,Clear,low,19,89,23,10
2025-09-03 04:00:00,LDH,Light_Rain,low,27,66,18,4
2025-09-03 04:00:00,ZSH,Light_Rain,medium,25,65,9,8
2025-09-03 04:00:00,CSN,Clear,low,45,56,16,10
2025-09-03 04:00:00,YAI,Light_Rain,low,33,70,24,5
2025-09-03 04:00:00,ATO,Light_Rain,medium,34,59,7,4
2025-09-03 04:00:00,LSR,Dust_Storm,low,30,87,22,6
2025-09-03 04:00:00,DID,Clear,low,30,72,23,10
2025-09-03 04:00:00,KFI,Clear,low,19,78,25,10
2025-09-03 04:00:00,MXI,Heatwave,medium,48,49,12,4
2025-09-03 04:00:00,ZTM,Dense_Fog,low,17,69,24,8
2025-09-03 04:00:00,CXC,Clear,low,23,33,9,10
2025-09-03 04:00:00,QTE,Clear,low,44,39,22,10
2025-09-03 04:00:00,LPS,Clear,low,24,71,24,10
2025-09-03 04:00:00,KKU,Light_Rain,medium,24,43,15,6
2025-09-03 04:00:00,KUF,Light_Rain,low,28,54,11,5
2025-09-03 04:00:00,KYI,Clear,low,15,85,9,10
2025-09-03 04:00:00,UWE,Clear,low,15,72,22,10
2025-09-03 04:00:00,HKK,Dense_Fog,medium,26,71,23,6
2025-09-03 04:00:00,AVX,Clear,low,33,34,12,10
2025-09-03 04:00:00,VUG,Heavy_Rain,medium,29,69,23,3
2025-09-03 04:00:00,MKT,Heavy_Rain,medium,30,73,14,7
2025-09-03 04:00:00,YDJ,Heatwave,medium,49,78,12,8
2025-09-03 04:00:00,TUF,Dense_Fog,medium,19,37,16,1
2025-09-03 04:00:00,EAC,Light_Rain,high,25,75,15,4
2025-09-03 04:00:00,SFP,Dense_Fog,medium,35,89,7,1
2025-09-03 04:00:00,TXJ,Clear,low,45,37,11,10
2025-09-03 04:00:00,VKZ,Light_Rain,low,31,78,19,2
2025-09-03 04:00:00,AOA,Light_Rain,low,43,40,17,7
2025-09-03 04:00:00,IXJ,Dense_Fog,medium,23,80,25,1
2025-09-03 04:00:00,RPW,Clear,low,26,35,9,10
2025-09-03 04:00:00,QEA,Clear,low,38,47,21,10
2025-09-03 04:00:00,WEI,Clear,low,17,80,24,10
2025-09-03 04:00:00,VOO,Clear,low,41,40,6,10
2025-09-03 04:00:00,BBJ,Light_Rain,medium,27,85,22,1
2025-09-03 05:00:00,HZP,Clear,low,18,71,14,10
2025-09-03 05:00:00,SCB,Heavy_Rain,medium,31,38,21,2
2025-09-03 05:00:00,CPX,Light_Rain,low,39,57,6,3
2025-09-03 05:00:00,MRT,Clear,low,15,46,14,10
2025-09-03 05:00:00,ARY,Cyclone,high,40,58,77,4
2025-09-03 05:00:00,AJM,Clear,low,37,40,11,10
2025-09-03 05:00:00,OZR,Light_Rain,high,42,89,11,5
2025-09-03 05:00:00,KXK,Heavy_Rain,low,15,37,14,8
2025-09-03 05:00:00,UOI,Clear,low,43,79,24,10
2025-09-03 05:00:00,QOU,Clear,low,45,54,9,10
2025-09-03 05:00:00,FMG,Clear,low,28,76,6,10
2025-09-03 05:00:00,MKC,Light_Rain,low,41,35,17,7
2025-09-03 05:00:00,JDC,Clear,low,37,80,24,10
2025-09-03 05:00:00,QXH,Heavy_Rain,low,43,90,7,5
2025-09-03 05:00:00,XWW,Heavy_Rain,medium,37,35,15,4
2025-09-03 05:00:00,HVR,Heatwave,low,47,64,21,3
2025-09-03 05:00:00,KYU,Clear,low,32,63,5,10
2025-09-03 05:00:00,IXO,Light_Rain,low,23,81,21,4
2025-09-03 05:00:00,DXE,Clear,low,31,36,17,10
2025-09-03 05:00:00,XFE,Heavy_Rain,medium,28,56,10,4
2025-09-03 05:00:00,TZU,Heavy_Rain,low,37,82,16,4
2025-09-03 05:00:00,RXK,Clear,low,44,73,21,10
2025-09-03 05:00:00,VPP,Dense_Fog,low,43,40,22,7
2025-09-03 05:00:00,OAR,Heavy_Rain,low,18,64,13,5
2025-09-03 05:00:00,XUT,Light_Rain,low,25,62,6,2
2025-09-03 05:00:00,KOK,Clear,low,29,89,25,10
2025-09-03 05:00:00,MDV,Clear,low,42,31,7,10
2025-09-03 05:00:00,CES,Dense_Fog,high,38,32,18,1
2025-09-03 05:00:00,MDS,Clear,low,32,57,18,10
2025-09-03 05:00:00,ZPK,Clear,low,37,57,20,10
2025-09-03 05:00:00,IEX,Heatwave,high,48,45,21,6
2025-09-03 05:00:00,SFZ,Clear,low,28,57,7,10
2025-09-03 05:00:00,PBH,Clear,low,33,33,11,10
2025-09-03 05:00:00,DBZ,Light_Rain,medium,40,54,7,4
2025-09-03 05:00:00,XVD,Clear,low,27,66,5,10
2025-09-03 05:00:00,KPU,Dense_Fog,medium,28,48,11,7
2025-09-03 05:00:00,ESS,Heavy_Rain,medium,34,74,22,5
2025-09-03 05:00:00,UKW,Heatwave,low,40,65,6,5
2025-09-03 05:00:00,JDI,Dense_Fog,high,15,46,6,8
2025-09-03 05:00:00,XGO,Clear,low,15,31,22,10
2025-09-03 05:00:00,OXM,Light_Rain,low,27,35,13,1
2025-09-03 05:00:00,EFT,Clear,low,45,79,8,10
2025-09-03 05:00:00,PWY,Clear,low,20,47,13,10
2025-09-03 05:00:00,WTN,Dense_Fog,low,16,56,10,6
2025-09-03 05:00:00,MFG,Heavy_Rain,low,39,70,17,7
2025-09-03 05:00:00,IVA,Light_Rain,medium,18,65,14,4
2025-09-03 05:00:00,QUJ,Dense_Fog,medium,22,71,17,3
2025-09-03 05:00:00,TDR,Dense_Fog,medium,33,81,8,1
2025-09-03 05:00:00,EEF,Clear,low,39,56,25,10
2025-09-03 05:00:00,IMO,Light_Rain,low,32,43,10,6
2025-09-03 05:00:00,QFP,Clear,low,32,62,9,10
2025-09-03 05:00:00,YGR,Dense_Fog,high,34,73,7,7
2025-09-03 05:00:00,LBB,Heavy_Rain,high,19,42,19,4
2025-09-03 05:00:00,ZAR,Clear,low,43,57,7,10
2025-09-03 05:00:00,PJA,Light_Rain,medium,32,83,17,3
2025-09-03 05:00:00,JQY,Dense_Fog,high,22,69,23,8
2025-09-03 05:00:00,YQM,Light_Rain,medium,32,87,9,8
2025-09-03 05:00:00,FFP,Dense_Fog,medium,30,62,7,6
2025-09-03 05:00:00,TXT,Clear,low,25,69,14,10
2025-09-03 05:00:00,XMG,Clear,low,21,41,9,10
2025-09-03 05:00:00,EXX,Heavy_Rain,low,44,82,6,6
2025-09-03 05:00:00,UNA,Heatwave,high,46,81,11,2
2025-09-03 05:00:00,BPA,Clear,low,30,35,12,10
2025-09-03 05:00:00,UND,Light_Rain,low,42,69,23,4
2025-09-03 05:00:00,GNC,Clear,low,38,74,6,10
2025-09-03 05:00:00,NCQ,Light_Rain,low,23,35,12,1
2025-09-03 05:00:00,YRO,Clear,low,24,36,18,10
2025-09-03 05:00:00,XUW,Clear,low,45,30,25,10
2025-09-03 05:00:00,WHV,Clear,low,22,45,22,10
2025-09-03 05:00:00,ZOB,Clear,low,21,85,25,10
2025-09-03 05:00:00,QPZ,Dense_Fog,low,26,62,10,2
2025-09-03 05:00:00,WKK,Clear,low,20,59,24,10
2025-09-03 05:00:00,TUJ,Light_Rain,medium,43,52,15,2
2025-09-03 05:00:00,LNT,Clear,low,26,90,23,10
2025-09-03 05:00:00,AWS,Clear,low,45,35,6,10
2025-09-03 05:00:00,VZB,Heavy_Rain,medium,28,63,15,8
2025-09-03 05:00:00,UBV,Clear,low,27,76,23,10
2025-09-03 05:00:00,BCN,Clear,low,39,55,25,10
2025-09-03 05:00:00,MQV,Dense_Fog,low,40,62,25,2
2025-09-03 05:00:00,HGD,Clear,low,33,45,14,10
2025-09-03 05:00:00,OMD,Clear,low,28,78,18,10
2025-09-03 05:00:00,VYY,Light_Rain,low,19,30,14,3
2025-09-03 05:00:00,ROO,Light_Rain,high,41,38,13,8
2025-09-03 05:00:00,VJX,Clear,low,45,40,5,10
2025-09-03 05:00:00,PAH,Clear,low,37,86,10,10
2025-09-03 05:00:00,XFO,Dense_Fog,low,22,46,17,4
2025-09-03 05:00:00,QXU,Light_Rain,low,16,62,23,5
2025-09-03 05:00:00,RRG,Clear,low,40,80,15,10
2025-09-03 05:00:00,GFA,Dense_Fog,medium,30,86,21,2
2025-09-03 05:00:00,CKK,Clear,low,33,61,24,10
2025-09-03 05:00:00,ZSY,Clear,low,21,32,19,10
2025-09-03 05:00:00,PMW,Clear,low,27,53,17,10
2025-09-03 05:00:00,MZQ,Light_Rain,medium,25,40,21,8
2025-09-03 05:00:00,WEQ,Clear,low,38,88,5,10
2025-09-03 05:00:00,ZYP,Clear,low,21,38,12,10
2025-09-03 05:00:00,KHT,Clear,low,36,87,5,10
2025-09-03 05:00:00,ICD,Light_Rain,low,40,78,6,3
2025-09-03 05:00:00,OVZ,Clear,low,27,83,6,10
2025-09-03 05:00:00,QDS,Clear,low,34,71,24,10
2025-09-03 05:00:00,UCA,Light_Rain,high,19,73,20,6
2025-09-03 05:00:00,DSO,Dense_Fog,low,44,66,25,3
2025-09-03 05:00:00,CGX,Clear,low,20,57,5,10
2025-09-03 05:00:00,EHT,Clear,low,23,33,10,10
2025-09-03 05:00:00,LTC,Dense_Fog,low,16,44,23,4
2025-09-03 05:00:00,XHL,Clear,low,32,56,17,10
2025-09-03 05:00:00,PQN,Clear,low,22,62,9,10
2025-09-03 05:00:00,DQD,Heavy_Rain,medium,32,90,15,3
2025-09-03 05:00:00,VKX,Clear,low,18,84,20,10
2025-09-03 05:00:00,EWT,Heavy_Rain,medium,35,52,10,1
2025-09-03 05:00:00,PPB,Clear,low,44,56,16,10
2025-09-03 05:00:00,ZWM,Dense_Fog,low,43,50,6,6
2025-09-03 05:00:00,IKD,Clear,low,36,36,19,10
2025-09-03 05:00:00,DKQ,Light_Rain,low,44,86,6,8
2025-09-03 05:00:00,XGL,Clear,low,35,66,18,10
2025-09-03 05:00:00,SYR,Clear,low,39,80,12,10
2025-09-03 05:00:00,KEB,Clear,low,27,58,21,10
2025-09-03 05:00:00,LDH,Clear,low,41,58,16,10
2025-09-03 05:00:00,ZSH,Light_Rain,low,17,54,20,1
2025-09-03 05:00:00,CSN,Clear,low,27,37,14,10
2025-09-03 05:00:00,YAI,Light_Rain,medium,25,55,5,2
2025-09-03 05:00:00,ATO,Light_Rain,medium,27,43,13,4
2025-09-03 05:00:00,LSR,Clear,low,21,47,21,10
2025-09-03 05:00:00,DID,Clear,low,20,81,25,10
2025-09-03 05:00:00,KFI,Clear,low,44,64,8,10
2025-09-03 05:00:00,MXI,Clear,low,16,30,16,10
2025-09-03 05:00:00,ZTM,Heatwave,low,43,82,21,2
2025-09-03 05:00:00,CXC,Clear,low,39,36,12,10
2025-09-03 05:00:00,QTE,Clear,low,42,65,21,10
2025-09-03 05:00:00,LPS,Clear,low,15,77,15,10
2025-09-03 05:00:00,KKU,Light_Rain,medium,35,67,25,1
2025-09-03 05:00:00,KUF,Light_Rain,low,16,71,11,2
2025-09-03 05:00:00,KYI,Clear,low,24,87,7,10
2025-09-03 05:00:00,UWE,Clear,low,28,81,23,10
2025-09-03 05:00:00,HKK,Dense_Fog,medium,18,82,9,7
2025-09-03 05:00:00,AVX,Dense_Fog,high,31,37,24,3
2025-09-03 05:00:00,VUG,Light_Rain,low,20,52,5,1
2025-09-03 05:00:00,MKT,Heavy_Rain,medium,34,56,14,3
2025-09-03 05:00:00,YDJ,Cyclone,low,25,55,120,3
2025-09-03 05:00:00,TUF,Dense_Fog,high,44,69,16,3
2025-09-03 05:00:00,EAC,Light_Rain,medium,15,41,15,4
2025-09-03 05:00:00,SFP,Clear,low,19,33,15,10
2025-09-03 05:00:00,TXJ,Clear,low,43,70,23,10
2025-09-03 05:00:00,VKZ,Heavy_Rain,high,24,70,24,1
2025-09-03 05:00:00,AOA,Light_Rain,medium,37,59,11,5
2025-09-03 05:00:00,IXJ,Clear,low,15,41,20,10
2025-09-03 05:00:00,RPW,Clear,low,33,82,5,10
2025-09-03 05:00:00,QEA,Clear,low,38,76,19,10
2025-09-03 05:00:00,WEI,Clear,low,24,83,15,10
2025-09-03 05:00:00,VOO,Clear,low,40,45,20,10
2025-09-03 05:00:00,BBJ,Light_Rain,low,40,32,10,5
2025-09-03 06:00:00,HZP,Clear,low,15,90,18,10
2025-09-03 06:00:00,SCB,Light_Rain,medium,27,50,13,6
2025-09-03 06:00:00,CPX,Heavy_Rain,medium,36,60,8,1
2025-09-03 06:00:00,MRT,Clear,low,41,68,9,10
2025-09-03 06:00:00,ARY,Dust_Storm,low,19,68,18,2
2025-09-03 06:00:00,AJM,Clear,low,22,42,13,10
2025-09-03 06:00:00,OZR,Light_Rain,high,31,31,23,4
2025-09-03 06:00:00,KXK,Heavy_Rain,high,33,37,25,6
2025-09-03 06:00:00,UOI,Clear,low,21,77,24,10
2025-09-03 06:00:00,QOU,Clear,low,27,58,18,10
2025-09-03 06:00:00,FMG,Clear,low,42,88,15,10
2025-09-03 06:00:00,MKC,Light_Rain,medium,38,45,14,1
2025-09-03 06:00:00,JDC,Light_Rain,low,15,41,14,5
2025-09-03 06:00:00,QXH,Clear,low,44,31,14,10
2025-09-03 06:00:00,XWW,Clear,low,29,70,24,10
2025-09-03 06:00:00,HVR,Heatwave,high,46,33,9,7
2025-09-03 06:00:00,KYU,Clear,low,37,39,25,10
2025-09-03 06:00:00,IXO,Light_Rain,low,20,84,9,1
2025-09-03 06:00:00,DXE,Clear,low,18,74,10,10
2025-09-03 06:00:00,XFE,Light_Rain,low,37,63,24,4
2025-09-03 06:00:00,TZU,Heavy_Rain,low,31,36,17,2
2025-09-03 06:00:00,RXK,Clear,low,18,66,22,10
2025-09-03 06:00:00,VPP,Dense_Fog,low,22,57,12,3
2025-09-03 06:00:00,OAR,Dense_Fog,low,25,70,11,2
2025-09-03 06:00:00,XUT,Clear,low,44,36,15,10
2025-09-03 06:00:00,KOK,Dense_Fog,medium,43,53,20,3
2025-09-03 06:00:00,MDV,Clear,low,15,30,8,10
2025-09-03 06:00:00,CES,Dense_Fog,low,32,35,24,6
2025-09-03 06:00:00,MDS,Clear,low,40,37,5,10
2025-09-03 06:00:00,ZPK,Clear,low,42,44,10,10
2025-09-03 06:00:00,IEX,Heatwave,medium,47,37,22,4
2025-09-03 06:00:00,SFZ,Clear,low,33,78,23,10
2025-09-03 06:00:00,PBH,Heatwave,high,48,36,15,1
2025-09-03 06:00:00,DBZ,Light_Rain,medium,37,31,10,4
2025-09-03 06:00:00,XVD,Clear,low,23,90,5,10
2025-09-03 06:00:00,KPU,Dense_Fog,medium,22,37,7,1
2025-09-03 06:00:00,ESS,Clear,low,30,44,14,10
2025-09-03 06:00:00,UKW,Heatwave,low,48,37,8,3
2025-09-03 06:00:00,JDI,Dust_Storm,low,18,66,11,7
2025-09-03 06:00:00,XGO,Clear,low,37,63,22,10
2025-09-03 06:00:00,OXM,Light_Rain,low,15,41,10,2
2025-09-03 06:00:00,EFT,Dense_Fog,medium,27,43,22,7
2025-09-03 06:00:00,PWY,Light_Rain,low,29,79,7,2
2025-09-03 06:00:00,WTN,Light_Rain,low,22,53,9,4
2025-09-03 06:00:00,MFG,Light_Rain,medium,15,73,20,2
2025-09-03 06:00:00,IVA,Heavy_Rain,high,43,30,21,2
2025-09-03 06:00:00,QUJ,Dense_Fog,high,38,90,6,7
2025-09-03 06:00:00,TDR,Clear,low,40,50,6,10
2025-09-03 06:00:00,EEF,Clear,low,33,85,11,10
2025-09-03 06:00:00,IMO,Light_Rain,low,21,63,7,7
2025-09-03 06:00:00,QFP,Clear,low,20,85,10,10
2025-09-03 06:00:00,YGR,Dense_Fog,medium,32,39,6,7
2025-09-03 06:00:00,LBB,Light_Rain,low,40,90,5,8
2025-09-03 06:00:00,ZAR,Light_Rain,low,36,36,11,2
2025-09-03 06:00:00,PJA,Light_Rain,low,22,90,6,5
2025-09-03 06:00:00,JQY,Dense_Fog,low,19,68,19,6
2025-09-03 06:00:00,YQM,Heavy_Rain,medium,28,82,6,8
2025-09-03 06:00:00,FFP,Cyclone,high,34,58,73,4
2025-09-03 06:00:00,TXT,Light_Rain,medium,17,68,23,8
2025-09-03 06:00:00,XMG,Dense_Fog,low,20,85,8,2
2025-09-03 06:00:00,EXX,Heavy_Rain,medium,15,34,10,3
2025-09-03 06:00:00,UNA,Dust_Storm,medium,27,79,12,6
2025-09-03 06:00:00,BPA,Clear,low,16,76,6,10
2025-09-03 06:00:00,UND,Light_Rain,low,26,49,17,7
2025-09-03 06:00:00,GNC,Clear,low,18,35,24,10
2025-09-03 06:00:00,NCQ,Clear,low,26,82,11,10
2025-09-03 06:00:00,YRO,Clear,low,42,56,5,10
2025-09-03 06:00:00,XUW,Clear,low,26,56,22,10
2025-09-03 06:00:00,WHV,Light_Rain,low,26,66,22,6
2025-09-03 06:00:00,ZOB,Clear,low,38,66,6,10
2025-09-03 06:00:00,QPZ,Dense_Fog,low,20,71,9,3
2025-09-03 06:00:00,WKK,Light_Rain,medium,27,42,10,2
2025-09-03 06:00:00,TUJ,Light_Rain,medium,35,38,13,2
2025-09-03 06:00:00,LNT,Clear,low,38,42,24,10
2025-09-03 06:00:00,AWS,Dense_Fog,medium,15,87,7,5
2025-09-03 06:00:00,VZB,Dense_Fog,medium,37,48,8,8
2025-09-03 06:00:00,UBV,Light_Rain,low,25,73,14,3
2025-09-03 06:00:00,BCN,Light_Rain,medium,40,75,23,1
2025-09-03 06:00:00,MQV,Dense_Fog,low,34,45,20,2
2025-09-03 06:00:00,HGD,Clear,low,33,39,13,10
2025-09-03 06:00:00,OMD,Dense_Fog,low,22,40,10,7
2025-09-03 06:00:00,VYY,Clear,low,45,86,12,10
2025-09-03 06:00:00,ROO,Light_Rain,low,18,43,7,8
2025-09-03 06:00:00,VJX,Clear,low,28,74,14,10
2025-09-03 06:00:00,PAH,Clear,low,16,44,14,10
2025-09-03 06:00:00,XFO,Dense_Fog,medium,19,73,25,8
2025-09-03 06:00:00,QXU,Light_Rain,low,28,56,12,2
2025-09-03 06:00:00,RRG,Clear,low,40,39,23,10
2025-09-03 06:00:00,GFA,Light_Rain,medium,35,75,20,6
2025-09-03 06:00:00,CKK,Clear,low,31,44,10,10
2025-09-03 06:00:00,ZSY,Clear,low,18,76,22,10
2025-09-03 06:00:00,PMW,Clear,low,38,40,14,10
2025-09-03 06:00:00,MZQ,Clear,low,42,83,19,10
2025-09-03 06:00:00,WEQ,Clear,low,17,72,23,10
2025-09-03 06:00:00,ZYP,Clear,low,43,77,8,10
2025-09-03 06:00:00,KHT,Clear,low,22,83,15,10
2025-09-03 06:00:00,ICD,Heavy_Rain,medium,29,57,25,6
2025-09-03 06:00:00,OVZ,Clear,low,42,57,18,10
2025-09-03 06:00:00,QDS,Light_Rain,high,42,30,14,3
2025-09-03 06:00:00,UCA,Clear,low,41,39,7,10
2025-09-03 06:00:00,DSO,Clear,low,15,89,24,10
2025-09-03 06:00:00,CGX,Light_Rain,medium,33,88,6,1
2025-09-03 06:00:00,EHT,Dense_Fog,medium,28,61,6,2
2025-09-03 06:00:00,LTC,Dense_Fog,low,29,47,6,6
2025-09-03 06:00:00,XHL,Clear,low,26,34,9,10
2025-09-03 06:00:00,PQN,Clear,low,28,34,11,10
2025-09-03 06:00:00,DQD,Light_Rain,high,42,75,10,1
2025-09-03 06:00:00,VKX,Clear,low,42,52,14,10
2025-09-03 06:00:00,EWT,Heavy_Rain,high,42,72,25,6
2025-09-03 06:00:00,PPB,Clear,low,37,61,12,10
2025-09-03 06:00:00,ZWM,Dense_Fog,high,18,71,19,1
2025-09-03 06:00:00,IKD,Dense_Fog,medium,30,75,20,6
2025-09-03 06:00:00,DKQ,Clear,low,39,74,22,10
2025-09-03 06:00:00,XGL,Heatwave,low,50,87,10,5
2025-09-03 06:00:00,SYR,Dense_Fog,medium,23,68,10,2
2025-09-03 06:00:00,KEB,Clear,low,35,66,23,10
2025-09-03 06:00:00,LDH,Clear,low,32,32,14,10
2025-09-03 06:00:00,ZSH,Light_Rain,low,26,86,23,5
2025-09-03 06:00:00,CSN,Clear,low,39,50,17,10
2025-09-03 06:00:00,YAI,Light_Rain,medium,33,50,5,1
2025-09-03 06:00:00,ATO,Heavy_Rain,high,24,84,12,5
2025-09-03 06:00:00,LSR,Clear,low,41,78,17,10
2025-09-03 06:00:00,DID,Clear,low,36,40,15,10
2025-09-03 06:00:00,KFI,Clear,low,43,82,16,10
2025-09-03 06:00:00,MXI,Clear,low,26,81,20,10
2025-09-03 06:00:00,ZTM,Heatwave,low,44,78,21,7
2025-09-03 06:00:00,CXC,Clear,low,32,77,13,10
2025-09-03 06:00:00,QTE,Clear,low,23,84,18,10
2025-09-03 06:00:00,LPS,Dense_Fog,medium,42,50,13,6
2025-09-03 06:00:00,KKU,Light_Rain,medium,18,69,12,3
2025-09-03 06:00:00,KUF,Light_Rain,low,36,48,17,2
2025-09-03 06:00:00,KYI,Clear,low,21,58,24,10
2025-09-03 06:00:00,UWE,Clear,low,25,82,22,10
2025-09-03 06:00:00,HKK,Dense_Fog,low,42,53,17,6
2025-09-03 06:00:00,AVX,Clear,low,25,43,16,10
2025-09-03 06:00:00,VUG,Heavy_Rain,medium,32,44,22,7
2025-09-03 06:00:00,MKT,Light_Rain,low,21,39,17,7
2025-09-03 06:00:00,YDJ,Light_Rain,medium,20,90,7,7
2025-09-03 06:00:00,TUF,Dense_Fog,medium,18,66,9,5
2025-09-03 06:00:00,EAC,Light_Rain,low,29,61,9,6
2025-09-03 06:00:00,SFP,Clear,low,38,56,22,10
2025-09-03 06:00:00,TXJ,Clear,low,27,73,20,10
2025-09-03 06:00:00,VKZ,Heavy_Rain,low,35,60,16,3
2025-09-03 06:00:00,AOA,Clear,low,44,42,15,10
2025-09-03 06:00:00,IXJ,Clear,low,25,67,5,10
2025-09-03 06:00:00,RPW,Dense_Fog,high,41,73,19,3
2025-09-03 06:00:00,QEA,Dense_Fog,low,26,36,8,4
2025-09-03 06:00:00,WEI,Clear,low,36,86,8,10
2025-09-03 06:00:00,VOO,Clear,low,19,54,15,10
2025-09-03 06:00:00,BBJ,Clear,low,43,47,7,10
2025-09-03 07:00:00,HZP,Clear,low,40,41,12,10
2025-09-03 07:00:00,SCB,Light_Rain,medium,41,34,16,7
2025-09-03 07:00:00,CPX,Heavy_Rain,low,22,79,16,3
2025-09-03 07:00:00,MRT,Dense_Fog,medium,29,55,12,1
2025-09-03 07:00:00,ARY,Heatwave,high,42,68,15,1
